t,yaw,pitch,roll,arealX,arealY,arealZ,aworldX,aworldY,aworldZ,gpstime,lat,lon,speed,alt
917.301232,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.312170,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.321272,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.332156,-2.27,37.42,-2.30,0.60,-0.04,0.78,0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.341245,-2.27,37.42,-2.30,0.60,-0.05,0.79,0.00,-0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.352226,-2.28,37.42,-2.31,0.60,-0.05,0.78,0.00,-0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.361283,-2.27,37.42,-2.30,0.60,-0.05,0.78,0.00,-0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.372192,-2.27,37.42,-2.30,0.60,-0.04,0.79,0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.381261,-2.27,37.42,-2.30,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.392139,-2.27,37.42,-2.30,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.401261,-2.27,37.42,-2.30,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.412255,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.421328,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.432233,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.441310,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.452230,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.461284,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.472257,-2.28,37.41,-2.30,0.60,-0.04,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.481319,-2.28,37.41,-2.30,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.492173,-2.28,37.41,-2.30,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.501264,-2.28,37.41,-2.30,0.60,-0.05,0.79,-0.00,-0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.512169,-2.28,37.41,-2.30,0.60,-0.05,0.79,-0.00,-0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.521240,-2.28,37.42,-2.30,0.60,-0.05,0.78,0.00,-0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.532139,-2.28,37.42,-2.30,0.60,-0.05,0.78,0.00,-0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.541243,-2.28,37.42,-2.30,0.60,-0.05,0.78,0.00,-0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.550386,-2.28,37.42,-2.30,0.60,-0.04,0.79,0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.561615,-2.28,37.42,-2.30,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.570763,-2.28,37.42,-2.29,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.581668,-2.28,37.41,-2.29,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.590802,-2.28,37.41,-2.29,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.601848,-2.28,37.41,-2.29,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.611088,-2.28,37.41,-2.29,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.621994,-2.28,37.41,-2.29,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.631076,-2.28,37.42,-2.29,0.60,-0.04,0.78,-0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.641996,-2.28,37.42,-2.29,0.60,-0.04,0.78,0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.651098,-2.29,37.42,-2.29,0.60,-0.04,0.78,0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.661936,-2.29,37.42,-2.29,0.60,-0.04,0.78,0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.671046,-2.28,37.42,-2.28,0.60,-0.04,0.79,0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.681914,-2.28,37.42,-2.28,0.61,-0.04,0.79,0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.691005,-2.28,37.42,-2.28,0.61,-0.04,0.79,0.00,-0.00,1.00,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.701910,-2.28,37.42,-2.28,0.61,-0.04,0.79,0.00,0.00,1.00,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.710967,-2.28,37.42,-2.28,0.61,-0.04,0.79,0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.721864,-2.28,37.43,-2.28,0.61,-0.04,0.79,0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.730952,-2.28,37.43,-2.28,0.61,-0.04,0.78,0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.741853,-2.28,37.43,-2.28,0.61,-0.04,0.78,0.00,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.750970,-2.28,37.43,-2.28,0.61,-0.04,0.78,0.00,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.761759,-2.28,37.43,-2.28,0.61,-0.04,0.78,0.01,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.770867,-2.29,37.43,-2.28,0.61,-0.04,0.78,0.01,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.781738,-2.29,37.44,-2.28,0.61,-0.04,0.78,0.01,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.790822,-2.29,37.44,-2.28,0.61,-0.04,0.78,0.01,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.801235,-2.29,37.45,-2.29,0.61,-0.04,0.77,0.02,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.811674,-2.28,37.45,-2.28,0.62,-0.04,0.77,0.02,-0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.822316,-2.28,37.46,-2.28,0.62,-0.04,0.77,0.02,0.00,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.830646,-2.29,37.47,-2.28,0.62,-0.03,0.76,0.03,0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.841168,-2.28,37.48,-2.27,0.63,-0.03,0.76,0.03,0.01,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.851436,-2.27,37.49,-2.26,0.63,-0.02,0.76,0.03,0.02,0.99,17-05-2019 03:54:30,38.78,-104.66,0.68,5958.94
917.863005,-2.27,37.51,-2.26,0.64,-0.02,0.77,0.04,0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.871250,-2.28,37.51,-2.25,0.64,-0.01,0.76,0.04,0.03,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.881623,-2.27,37.53,-2.25,0.64,-0.01,0.76,0.04,0.03,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.892033,-2.27,37.54,-2.25,0.64,-0.01,0.76,0.04,0.03,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.902492,-2.27,37.54,-2.25,0.63,-0.01,0.76,0.04,0.03,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.910512,-2.27,37.55,-2.25,0.63,-0.01,0.76,0.04,0.03,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.921492,-2.27,37.56,-2.26,0.63,-0.01,0.76,0.03,0.03,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.930590,-2.26,37.57,-2.27,0.63,-0.01,0.77,0.03,0.03,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.941510,-2.26,37.57,-2.27,0.63,-0.02,0.77,0.03,0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.950614,-2.27,37.58,-2.28,0.63,-0.02,0.77,0.03,0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.961606,-2.26,37.59,-2.29,0.62,-0.03,0.77,0.02,0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.970766,-2.27,37.59,-2.30,0.62,-0.03,0.77,0.02,0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.981652,-2.26,37.59,-2.32,0.62,-0.04,0.77,0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
917.990783,-2.26,37.59,-2.33,0.62,-0.05,0.78,0.01,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.001687,-2.26,37.59,-2.35,0.61,-0.05,0.78,0.01,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.010789,-2.26,37.59,-2.37,0.61,-0.06,0.78,0.01,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.021760,-2.26,37.59,-2.38,0.61,-0.06,0.78,0.00,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.030854,-2.25,37.58,-2.40,0.60,-0.06,0.79,-0.00,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.041703,-2.26,37.58,-2.41,0.60,-0.06,0.79,-0.01,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.051063,-2.25,37.57,-2.42,0.60,-0.06,0.79,-0.01,-0.02,1.00,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.060123,-2.25,37.57,-2.43,0.59,-0.06,0.80,-0.02,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.071014,-2.26,37.56,-2.43,0.59,-0.05,0.80,-0.02,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.079986,-2.25,37.55,-2.44,0.59,-0.05,0.80,-0.02,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.090934,-2.25,37.54,-2.45,0.58,-0.05,0.81,-0.03,-0.01,1.00,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.100017,-2.26,37.53,-2.46,0.58,-0.05,0.81,-0.03,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.110885,-2.25,37.52,-2.46,0.58,-0.05,0.81,-0.04,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.119908,-2.26,37.51,-2.47,0.57,-0.05,0.81,-0.04,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.130836,-2.26,37.49,-2.48,0.57,-0.05,0.81,-0.04,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.139912,-2.26,37.48,-2.49,0.57,-0.05,0.81,-0.05,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.150823,-2.27,37.47,-2.49,0.56,-0.06,0.82,-0.05,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.159872,-2.26,37.45,-2.50,0.56,-0.06,0.82,-0.05,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.170848,-2.27,37.44,-2.51,0.56,-0.06,0.82,-0.05,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.179895,-2.27,37.42,-2.52,0.56,-0.06,0.82,-0.05,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.190832,-2.27,37.41,-2.52,0.56,-0.06,0.82,-0.05,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.199917,-2.27,37.40,-2.52,0.56,-0.06,0.81,-0.05,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.210871,-2.27,37.39,-2.52,0.56,-0.06,0.81,-0.05,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.220063,-2.27,37.38,-2.52,0.56,-0.06,0.81,-0.05,-0.02,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.230929,-2.27,37.37,-2.52,0.57,-0.05,0.81,-0.04,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.239983,-2.27,37.36,-2.52,0.57,-0.05,0.81,-0.04,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.250905,-2.27,37.36,-2.52,0.57,-0.05,0.81,-0.03,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.259948,-2.27,37.35,-2.52,0.58,-0.05,0.80,-0.03,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.270830,-2.27,37.35,-2.52,0.58,-0.05,0.80,-0.03,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.279875,-2.28,37.35,-2.52,0.58,-0.05,0.80,-0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.290828,-2.28,37.35,-2.52,0.59,-0.04,0.79,-0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.299917,-2.28,37.35,-2.52,0.59,-0.04,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.310811,-2.27,37.35,-2.52,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.319872,-2.28,37.35,-2.51,0.60,-0.05,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.330832,-2.29,37.35,-2.51,0.60,-0.05,0.79,-0.00,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.340027,-2.29,37.35,-2.51,0.60,-0.05,0.79,0.00,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.350943,-2.29,37.36,-2.51,0.60,-0.05,0.79,0.00,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.359948,-2.29,37.36,-2.51,0.60,-0.05,0.78,0.00,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.370853,-2.29,37.36,-2.51,0.61,-0.05,0.78,0.00,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.379905,-2.29,37.36,-2.51,0.61,-0.06,0.78,0.01,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.390834,-2.29,37.36,-2.51,0.61,-0.05,0.78,0.01,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.399910,-2.29,37.37,-2.51,0.61,-0.05,0.78,0.01,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.410842,-2.29,37.38,-2.51,0.62,-0.05,0.78,0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.419916,-2.28,37.38,-2.50,0.62,-0.05,0.78,0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.430877,-2.28,37.39,-2.50,0.62,-0.05,0.78,0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.439935,-2.28,37.39,-2.50,0.62,-0.05,0.78,0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.450860,-2.29,37.39,-2.49,0.62,-0.04,0.78,0.02,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.459910,-2.29,37.39,-2.48,0.62,-0.04,0.78,0.02,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.470823,-2.29,37.40,-2.48,0.62,-0.04,0.77,0.02,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.479868,-2.29,37.40,-2.48,0.62,-0.04,0.77,0.02,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.490801,-2.29,37.41,-2.47,0.62,-0.04,0.77,0.02,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.499882,-2.29,37.41,-2.47,0.62,-0.04,0.77,0.02,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.510786,-2.30,37.42,-2.46,0.62,-0.04,0.77,0.02,0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.520154,-2.29,37.42,-2.46,0.62,-0.04,0.77,0.02,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.531033,-2.29,37.43,-2.46,0.62,-0.04,0.77,0.02,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.540104,-2.29,37.43,-2.46,0.62,-0.04,0.77,0.02,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.551004,-2.29,37.44,-2.45,0.62,-0.04,0.77,0.03,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.560025,-2.29,37.45,-2.45,0.62,-0.04,0.77,0.03,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.570947,-2.29,37.45,-2.45,0.62,-0.04,0.77,0.03,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.579998,-2.31,37.46,-2.45,0.62,-0.04,0.77,0.03,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.590872,-2.31,37.46,-2.45,0.62,-0.05,0.77,0.03,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.599972,-2.31,37.47,-2.45,0.62,-0.05,0.77,0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.610860,-2.31,37.47,-2.45,0.62,-0.05,0.77,0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.619924,-2.30,37.48,-2.44,0.62,-0.05,0.78,0.02,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.630846,-2.30,37.48,-2.44,0.62,-0.04,0.78,0.01,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.640104,-2.30,37.48,-2.44,0.61,-0.04,0.78,0.01,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.650966,-2.29,37.48,-2.43,0.61,-0.04,0.78,0.01,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.659995,-2.30,37.48,-2.43,0.61,-0.04,0.78,0.00,0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.670910,-2.30,37.48,-2.43,0.60,-0.04,0.78,0.00,0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.680016,-2.30,37.47,-2.43,0.60,-0.04,0.78,-0.00,0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.693999,-2.30,37.47,-2.42,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.702005,-2.30,37.47,-2.42,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.710368,-2.30,37.47,-2.42,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.720276,-2.30,37.47,-2.43,0.60,-0.04,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.729571,-2.30,37.46,-2.43,0.60,-0.05,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.739455,-2.30,37.46,-2.43,0.60,-0.05,0.79,-0.00,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.750397,-2.30,37.46,-2.43,0.60,-0.05,0.79,-0.00,-0.01,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.759493,-2.30,37.47,-2.43,0.60,-0.05,0.79,0.00,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.770246,-2.29,37.47,-2.43,0.60,-0.05,0.79,0.00,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.779315,-2.29,37.47,-2.43,0.61,-0.05,0.79,0.00,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.790201,-2.29,37.47,-2.43,0.61,-0.04,0.78,0.00,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.800229,-2.30,37.47,-2.42,0.60,-0.04,0.78,0.00,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.810609,-2.30,37.47,-2.42,0.60,-0.04,0.79,0.00,0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.821139,-2.30,37.47,-2.42,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.831468,-2.30,37.46,-2.42,0.60,-0.04,0.79,-0.00,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.839817,-2.30,37.46,-2.42,0.60,-0.04,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.850195,-2.31,37.46,-2.42,0.60,-0.05,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:31,38.78,-104.66,0.15,5959.93
918.863766,-2.31,37.46,-2.42,0.59,-0.05,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.872083,-2.30,37.46,-2.42,0.60,-0.05,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.880377,-2.30,37.46,-2.42,0.60,-0.04,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.890891,-2.30,37.45,-2.41,0.59,-0.04,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.901246,-2.30,37.45,-2.41,0.59,-0.04,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.911330,-2.30,37.44,-2.41,0.59,-0.04,0.79,-0.01,-0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.920526,-2.30,37.44,-2.41,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.929592,-2.30,37.44,-2.41,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.940498,-2.30,37.44,-2.41,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.949590,-2.30,37.44,-2.40,0.60,-0.04,0.79,-0.01,0.01,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.960547,-2.30,37.43,-2.40,0.60,-0.04,0.79,-0.01,0.01,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.969557,-2.30,37.43,-2.40,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.980485,-2.30,37.44,-2.39,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
918.989572,-2.30,37.44,-2.39,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.000475,-2.30,37.44,-2.39,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.009545,-2.30,37.44,-2.39,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.020323,-2.30,37.44,-2.39,0.60,-0.04,0.78,0.00,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.029371,-2.30,37.44,-2.39,0.60,-0.04,0.78,0.00,0.01,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.040479,-2.30,37.44,-2.39,0.60,-0.03,0.78,0.00,0.01,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.049572,-2.30,37.44,-2.39,0.60,-0.03,0.79,0.00,0.01,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.060490,-2.30,37.44,-2.39,0.60,-0.04,0.79,0.00,0.01,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.069493,-2.30,37.44,-2.39,0.60,-0.03,0.79,-0.00,0.01,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.080299,-2.30,37.44,-2.39,0.60,-0.03,0.79,-0.00,0.01,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.089327,-2.30,37.44,-2.39,0.60,-0.04,0.78,-0.00,0.01,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.100321,-2.30,37.44,-2.39,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.109442,-2.31,37.43,-2.39,0.60,-0.04,0.79,-0.01,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
919.120295,-2.31,37.43,-2.39,0.60,-0.04,0.79,-0.00,0.00,0.99,17-05-2019 03:54:32,38.78,-104.66,0.59,5959.96
